product_name,actual_price,discount_percentage,brand,rating,rating_count,subcategory,category,category_median_price,brand_avg_price,brand_product_count,manufacturing_cost,brand_tier,product_type,quality_tier,price_to_cost_ratio,price_to_category_median_ratio,price_to_brand_avg_ratio,complexity_score,technology_level,feature_count,price_segment,value_score,brand_strength,premium_index,price_elasticity,estimated_units_sold,seasonal_relevance,is_new_release,rating_x_count,search_term,main_category,discounted_price,price_competitiveness_ratio,profit_margin_ratio,competitor_undercut_potential,is_budget_segment,is_mid_segment,is_premium_segment,customer_attraction_score,feature_to_price_ratio,tech_value_proposition,relative_to_lowest_quartile,value_adjusted_price,category_price_index,demand_indicator,brand_power_price_ratio,new_seller_competitive_price,sustainable_price,ideal_customer_attraction_price,market_penetration_potential,elasticity_adjusted_value
"Warmex Premium 2200W Infrared Cooktop Induction with Grill Stove for Kitchen, Electric Chulla Hot Plated Burner | Touch Control 4 Cooking Mode Auto Shut Off | Work with All Utensil",4000.0,33.5,Warmex,4.0,84.0,induction cooktop,Kitchen Appliances,2011.19,2659.0,1,1329.5,mid-range,input_device,1.0,2.0,1.3221028346401882,1.0,0.5,1.0,8.0,mid-range,0.6050966528770214,17.723267195373253,1.3221028346401882,0.5970149253731343,2520.0,0.2,0.0,336.0,induction cooktop,Kitchen Appliances,2659.0,1.7984443692932026,2.0,0.44999999999999996,0,1,0,0.03366008437876289,0.003008649868371568,0.5560361037984205,4.752457551385166,1050.048,1.7984443692932026,3.790898834148176,0.9854776437893703,2127.2000000000003,1462.45,1462.45,0.20285865287702146,1.013536893569011
"iBELL 20 YO Induction Cooktop 2000W with Full Touch Control, Auto Shut Off and over Heat Protection Black",4490.0,62.2,iBELL,4.4,2327.0,induction cooktop,Kitchen Appliances,2011.19,1655.5,4,849.5,mid-range,input_device,1.0,2.0,0.8447734923105226,1.0262760495318637,0.5,1.0,8.0,mid-range,1.0416993525603295,34.110274718530086,0.8447734923105226,0.3215434083601286,69810.0,0.2,0.0,10238.8,induction cooktop,Kitchen Appliances,1699.0,1.1491376394994928,2.0,0.44999999999999996,0,1,0,1.097988110724967,0.004708652148322542,0.8702177751618599,3.0366398570151922,-70.84719999999987,1.1491376394994928,180.7910535609182,2.9683367375719087,1359.2,934.45,934.45,0.6475240296204632,3.239684986462625
ATORSE Espresso Maker Pot Valve Coffee Pot Pressure Reducing Valve for Coffee Maker|Home & Garden|Kitchen Dining & Bar|Small Kitchen Appliances|Coffee & Tea Makers|Percolators & Moka Pots,899.0,35.5,ATORSE,0.0,0.0,coffee maker,Kitchen Appliances,1142.0,1146.0,2,290.0,mid-range,input_device,1.0,2.0,0.5078809106830122,0.506108202443281,0.5,1.0,8.0,mid-range,0.0,0.0,0.5078809106830122,0.5633802816901409,0.0,0.2,0.0,0.0,coffee maker,Kitchen Appliances,580.0,0.3922894825836997,2.0,0.45,0,1,0,-0.19614474129184986,0.013793103448275862,2.5491379310344824,1.0366398570151922,580.0,0.3922894825836997,0.0,0.0,464.0,319.0,475.575,0.0,0.0
"SOFROZ Oven Air Fryer Top Cover with 2 Storage Pockets - Dustproof & Waterproof, Washable Protective Cover for Kitchen Appliances - Fits Major Brand Air Fryers, Attractive Design, Black (40x40x40 cm)",999.0,62.1,SOFROZ,5.0,1.0,air fryer,Kitchen Appliances,3902.535,364.0,2,189.5,mid-range,input_device,1.0,2.0,0.0971163615444832,1.0412087912087913,0.5,1.0,8.0,budget,10.296926121372032,0.0,0.0971163615444832,0.322061191626409,30.0,0.2,0.0,5.0,air fryer,Kitchen Appliances,379.0,0.2563408860331417,2.0,0.44999999999999996,1,0,0,10.168755678355462,0.021108179419525065,3.901055408970976,0.677390527256479,-2081.5337999999997,0.2563408860331417,0.39577836411609496,0.0,303.2,208.45000000000002,475.575,6.39048467993059,31.97195560686016
"KASHIVAL Great for Home Decorations, Use in Kitchen cabinets, countertop, Shelves, Walls,Pantry Areas,Dishwashers, Dishwasher Panels, Oven Hood, Refrigerators,Appliance Size 60 * 200 CM",799.0,62.6,KASHIVAL,0.0,0.0,dishwasher,Kitchen Appliances,449.0,299.0,1,149.5,mid-range,input_device,1.0,2.0,0.6659242761692651,1.0,0.5,1.0,8.0,mid-range,0.0,0.0,0.6659242761692651,0.3194888178913738,0.0,0.2,0.0,0.0,dishwasher,Kitchen Appliances,299.0,0.2022319918836659,2.0,0.44999999999999996,1,0,0,-0.10111599594183295,0.026755852842809364,4.944816053511706,0.5344057193923145,299.0,0.2022319918836659,0.0,0.0,239.20000000000002,164.45000000000002,475.575,0.0,0.0
"Nutricook Air Fryer Slim, 5L Large Basket, Space-Saving Slim Design, Air Fry, Bake, Reheat, with 5 Presets, Clear Window & Internal Light, AFS100, Black, 1500 Watts, 2 Years limited Warranty",9999.0,50.0,Nutricook,4.4,771.0,air fryer,Kitchen Appliances,3902.535,10665.666666666666,3,2499.5,mid-range,input_device,1.0,2.0,1.2809622463347543,0.4687001906428727,0.5,1.0,8.0,mid-range,0.6869835567113423,29.24982884367865,1.2809622463347543,0.4,23130.0,0.2,0.0,3392.4,air fryer,Kitchen Appliances,4999.0,3.38112952316537,2.0,0.44999999999999996,0,0,1,-0.46261587020315664,0.0016003200640128026,0.2957591518303661,8.934763181411975,1564.7692,3.38112952316537,20.35847169433887,0.8650904569989775,3999.2000000000003,2749.4500000000003,2749.4500000000003,0.34352613096876805,1.7174588917783555
"LOOM TREE® Coffee Maker Filter Pressurized Filter Basket for Espresso Machine Accessory 51mmx23mm | Kitchen, Dining & Bar | Small Kitchen Appliances | Coffee & Tea Makers | Percolators & Moka Pots",1044.0,39.8,LOOM,0.0,0.0,coffee maker,Kitchen Appliances,1142.0,1554.8,10,314.5,mid-range,input_device,1.0,2.0,0.5507880910683012,0.4045536403395935,0.5,1.0,8.0,mid-range,0.0,0.0,0.5507880910683012,0.5025125628140704,0.0,0.2,0.0,0.0,coffee maker,Kitchen Appliances,629.0,0.4254311802502536,2.0,0.4499999999999999,0,1,0,-0.2127155901251268,0.012718600953895072,2.350556438791733,1.1242180518319929,629.0,0.4254311802502536,0.0,0.0,503.20000000000005,345.95000000000005,475.575,0.0,0.0
"Toybot Kids Mini Juicer Playset with Spinning Blade, Lights, and Toy Fruits – Realistic Kitchen Appliance Set for Girls Best Gift for Kids",1799.0,63.9,Toybot,5.0,1.0,juicer,Kitchen Appliances,1399.0,649.0,1,324.5,mid-range,input_device,1.0,2.0,0.4639027877055039,1.0,0.5,1.0,8.0,mid-range,2.1556240369799693,0.0,0.4639027877055039,0.3129890453834116,30.0,0.2,0.0,5.0,juicer,Kitchen Appliances,649.0,0.4389584037876226,2.0,0.44999999999999996,0,1,0,1.936144835086158,0.012326656394453005,2.278120184899846,1.159964253798034,-750.0000000000001,0.4389584037876226,0.23112480739599384,0.0,519.2,356.95000000000005,475.575,1.3779697846175456,6.887218798151001
"Bergner Elite Electric Cooker, 120W, 1.5 L for Low & High Temperature Food Warming/Slow Cooking, Ceramic Pot with Glass Lid, Body Stainless Steel, Pot & Lid Dishwasher Ready, Cool Touch Handling",3060.0,20.0,Bergner,2.6,12.0,slow cooker,Kitchen Appliances,2889.0,3775.6666666666665,3,1224.5,mid-range,input_device,1.0,2.0,0.8476981654551748,0.648627174009005,0.5,1.0,8.0,mid-range,0.613425888117599,6.460757289448801,0.8476981654551748,1.0,360.0,0.2,0.0,31.200000000000003,slow cooker,Kitchen Appliances,2449.0,1.6564085221508285,2.0,0.44999999999999996,0,1,0,-0.09528893088362922,0.0032666394446712946,0.6037158023683137,4.377122430741734,946.72,1.6564085221508285,0.38219681502654146,0.3900461270906514,1959.2,1346.95,1346.95,0.12248471164701076,0.613425888117599
MERISHOPP® Slow Cooker Liners High Temperature Resistant Kitchen Gadgets for 6~8 Qt Pot Pink|Home & Garden|Kitchen Dining & Bar|Small Kitchen Appliances|Cookers & Steamers,2499.0,44.7,MERISHOPP®,0.0,0.0,slow cooker,Kitchen Appliances,2889.0,1352.0,2,691.5,mid-range,input_device,1.0,2.0,0.4787123572170301,1.0229289940828403,0.5,1.0,8.0,budget,0.0,0.0,0.4787123572170301,0.4474272930648769,0.0,0.2,0.0,0.0,slow cooker,Kitchen Appliances,1383.0,0.9354075076090632,2.0,0.44999999999999996,0,1,0,-0.4677037538045316,0.005784526391901663,1.0690527838033261,2.4718498659517425,1383.0,0.9354075076090632,0.0,0.0,1106.4,760.6500000000001,760.6500000000001,0.0,0.0
"SOFROZ 3 Ltr Pressure Cooker Nylon Cover with Storage Pockets, Waterproof & Dustproof Kitchen Appliance Cover for Instant Pot, Crock-Pot, Ninja Foodi, Storage Organizer with Pouches, Black (32x30 cm)",29900.0,99.0,SOFROZ,1.0,1.0,pressure cooker,Kitchen Appliances,1338.0,324.0,2,149.5,mid-range,input_device,1.0,2.0,0.2234678624813154,0.9228395061728396,0.5,1.0,8.0,budget,0.8949832775919733,0.0,0.2234678624813154,0.202020202020202,30.0,0.2,0.0,1.0,pressure cooker,Kitchen Appliances,299.0,0.2022319918836659,2.0,0.44999999999999996,1,0,0,0.7938672816501403,0.026755852842809364,4.944816053511706,0.5344057193923145,31.39999999999999,0.2022319918836659,0.10033444816053512,0.0,239.20000000000002,164.45000000000002,475.575,0.8860334448160535,4.430167224080268
"DC 10 Pack Kitchen Appliance Slider,Appliance Slider for Most Countertop Coffee Makers,Kitchen Aid,Air Fryers,Pressure Cooker,Blenders,Appliance Sliders for Kitchen Appliances.Easy Moving Sliding Tray",229.0,-900.0,Generic,0.0,0.0,pressure cooker,Kitchen Appliances,1338.0,931.5,8,114.5,mid-range,input_device,1.0,2.0,0.1711509715994021,0.2458400429414922,0.5,1.0,8.0,budget,0.0,0.0,0.1711509715994021,0.5,0.0,0.2,0.0,0.0,pressure cooker,Kitchen Appliances,22.9,0.023526006087250594,0.19999999999999998,-4.500000000000001,1,0,0,-0.007744335475143726,0.23001079330814903,42.50886973826229,0.06216836461126006,22.9,0.023526006087250594,0.0,0.0,27.826560000000004,125.95000000000002,475.575,0.0,0.0
"KENT Digital Air Fryer Oven 12L | 1800W | 360° Rapid Heat Circulation | 10 Preset Menus | Bake, Grill & Roast | Digital Display & Touch Control Panel | Dehydration & Rotisserie Function",799900.0,99.0,KENT,4.1,1639.0,air fryer,Kitchen Appliances,3902.535,5649.0,2,3999.5,mid-range,input_device,1.0,2.0,2.049693340354411,1.4160028323597096,0.5,1.0,8.0,premium,0.4000598449806225,30.3475504728497,2.049693340354411,0.202020202020202,49170.0,0.2,0.0,6719.9,air fryer,Kitchen Appliances,7999.0,5.410213053770714,2.0,0.4499999999999999,0,0,1,-1.7437793703712936,0.0010001250156269534,0.1848356044505563,14.296693476318142,4798.9213,5.410213053770714,25.20277534691836,0.560930783524294,6399.200000000001,4399.450000000001,4399.450000000001,0.3960592465308163,1.9802962326540818
"DIGISMART Kitchen Mate 750 Watt Mixer Grinder with 3 Jars for Grinding, Mixing with Powerful Motor with 1150 Watt Light Weight Lancer Dry Iron come with 2 Years Warranty (Black, Combo Offer)",2890.0,44.7,DIGISMART,3.7,205.0,mixer grinder,Kitchen Appliances,2099.0,1599.0,1,799.5,mid-range,input_device,1.0,2.0,0.7617913292043831,1.0,0.5,1.0,8.0,mid-range,0.971394621638524,19.69513692281211,0.7617913292043831,0.4474272930648769,6150.0,0.2,0.0,758.5,mixer grinder,Kitchen Appliances,1599.0,1.081501521812648,2.0,0.44999999999999996,0,1,0,0.7948985165021731,0.0050031269543464665,0.9246404002501563,2.8579088471849867,45.74000000000017,1.081501521812648,14.23076923076923,1.8210919287290623,1279.2,879.45,879.45,0.43393441402606725,2.1710669793621014
VISHWA IMPEX Hand Blender and Beater in Kitchen Appliances with High Speed Operation (Egg and Cream; Milkshake; Soup; Lassi; Butter Milk Maker (White & Green_J_01122028),799.0,75.6,VISHWA,0.0,0.0,hand blender,Kitchen Appliances,699.0,195.0,1,97.5,mid-range,input_device,1.0,2.0,0.278969957081545,1.0,0.5,1.0,8.0,budget,0.0,0.0,0.278969957081545,0.2645502645502646,0.0,0.2,0.0,0.0,hand blender,Kitchen Appliances,195.0,0.13189042948934732,2.0,0.4499999999999999,1,0,0,-0.06594521474467366,0.041025641025641026,7.582051282051282,0.3485254691689008,195.0,0.13189042948934732,0.0,0.0,156.0,107.25000000000001,475.575,0.0,0.0
Wonderchef Platinum 750W Mixer Grinder with Food Processor | 4 SS Jars with Fruit Filter Jar | Powerful 750W motor | Pulse Function | Anti Skid Feets | 5 years warranty on motor | Black & Red,11000.0,63.6,Wonderchef,4.0,71.0,mixer grinder,Kitchen Appliances,2099.0,3149.0,2,1999.5,mid-range,input_device,1.0,2.0,1.9051929490233444,1.269926960939981,0.5,1.0,8.0,premium,0.419904976244061,17.050719508165262,1.9051929490233444,0.3144654088050314,2130.0,0.2,0.0,284.0,mixer grinder,Kitchen Appliances,3999.0,2.7047683462969228,2.0,0.44999999999999996,0,0,1,-0.6171321145551849,0.002000500125031258,0.3697174293573393,7.1474530831099194,2319.8,2.7047683462969228,2.1305326331582894,0.6303948185251897,3199.2000000000003,2199.4500000000003,2199.4500000000003,0.2672504307895155,1.3352978244561142
Atomberg Zenova Mixer Grinder | Unique Coarse Mode | Intelligent Powerful BLDC Motor | Advanced Safety Features | 4 Multifunctional Jars including Chopper Jar with Hands Free Operation (Red Wine),11999.0,41.7,Atomberg,4.5,1004.0,mixer grinder,Kitchen Appliances,2099.0,6332.333333333333,3,3499.5,mid-range,input_device,1.0,2.0,3.334444973797046,1.1052797810180557,0.5,1.0,8.0,premium,0.2699099871410201,31.10286285113253,3.334444973797046,0.4796163069544364,30120.0,0.2,0.0,4518.0,mixer grinder,Kitchen Appliances,6999.0,4.733851876902266,2.0,0.44999999999999996,0,0,1,-1.5217794020187185,0.001143020431490213,0.21124446349478496,12.509383378016086,5109.900000000001,4.733851876902266,19.36562366052293,0.657030757613937,5599.200000000001,3849.4500000000003,3849.4500000000003,0.11247186729769984,0.562762323189027
"LOOM TREE® Glass Type Siphon Coffee Maker Household Siphon Pot for Bar Kitchen Office 160X110X360Mm | Kitchen, Dining & Bar | Small Kitchen Appliances | Coffee & Tea Makers | Espresso Machines",8319.0,38.1,LOOM,0.0,0.0,coffee maker,Kitchen Appliances,1142.0,1554.8,10,2574.5,mid-range,input_device,1.0,2.0,4.508756567425569,3.311679958837149,0.5,1.0,8.0,premium,0.0,0.0,4.508756567425569,0.5249343832020997,0.0,0.2,0.0,0.0,coffee maker,Kitchen Appliances,5149.0,3.4825836996956374,2.0,0.44999999999999996,0,0,1,-1.7412918498478187,0.001553699747523791,0.2871431345892406,9.202859696157283,5149.0,3.4825836996956374,0.0,0.0,4119.2,2831.9500000000003,2831.9500000000003,0.0,0.0
Black 13A Switch Electric Kettle Thermostat Switch 2 Pin Terminal Kitchen Appliance Parts (2 Units).,499.0,50.1,Black,3.0,1.0,electric kettle,Kitchen Appliances,3142.0,249.0,1,124.5,mid-range,input_device,1.0,2.0,0.0792488860598345,1.0,0.5,1.0,8.0,budget,7.571084337349397,0.0,0.0792488860598345,0.3992015968063872,30.0,0.2,0.0,3.0,electric kettle,Kitchen Appliances,249.0,0.1684139330402435,2.0,0.44999999999999996,1,0,0,7.4868773708292755,0.0321285140562249,5.937751004016064,0.4450402144772118,-1636.1999999999998,0.1684139330402435,0.3614457831325301,0.0,199.20000000000002,136.95000000000002,475.575,3.7931284255257505,18.96556626506024
SECRET DESIRE Household Kettle Water Purifier Activated Carbon Cups Filter Pitcher 2.5L|Home & Garden|Kitchen Dining & Bar|Small Kitchen Appliances|Water Filters,5299.0,32.6,SECRET,0.0,0.0,water purifier,Kitchen Appliances,4599.0,3574.0,1,1787.0,mid-range,input_device,1.0,2.0,0.7771254620569689,1.0,0.5,1.0,8.0,budget,0.0,0.0,0.7771254620569689,0.6134969325153374,0.0,0.2,0.0,0.0,water purifier,Kitchen Appliances,3574.0,2.4173148461278324,2.0,0.45,0,0,1,-1.2086574230639162,0.002238388360380526,0.41368214885282595,6.387846291331546,3574.0,2.4173148461278324,0.0,0.0,2859.2000000000003,1965.7,1965.7,0.0,0.0
ATORSE Household Kettle Water Purifier Activated Carbon Cups Filter Pitcher 2.5L|Home & Garden|Kitchen Dining & Bar|Small Kitchen Appliances|Water Filters,5499.0,34.0,ATORSE,0.0,0.0,water purifier,Kitchen Appliances,4599.0,3630.0,1,1815.0,mid-range,input_device,1.0,2.0,0.7893020221787345,1.0,0.5,1.0,8.0,budget,0.0,0.0,0.7893020221787345,0.5882352941176471,0.0,0.2,0.0,0.0,water purifier,Kitchen Appliances,3630.0,2.4551910720324654,2.0,0.44999999999999996,0,0,1,-1.2275955360162327,0.0022038567493112946,0.40730027548209363,6.487935656836461,3630.0,2.4551910720324654,0.0,0.0,2904.0,1996.5000000000002,1996.5000000000002,0.0,0.0
"Wipro Elato BE201 4in1 Multicooker 500 Watt - Boils up to 16 Eggs, Steam Rice, Poach Eggs, Cook Vegetables - 3 Boiling Modes, Concurrent Cooking - 2 Year Warranty",2600.0,34.7,Wipro,4.1,2924.0,pressure cooker,Kitchen Appliances,1338.0,1699.0,1,849.5,mid-range,input_device,1.0,2.0,1.2698056801195814,1.0,0.5,1.0,8.0,mid-range,0.6457680988816951,32.72090206556564,1.2698056801195814,0.5763688760806917,87720.0,0.2,0.0,11988.4,pressure cooker,Kitchen Appliances,1699.0,1.1491376394994928,2.0,0.44999999999999996,0,1,0,0.6763608966970748,0.004708652148322542,0.8702177751618599,3.0366398570151922,601.84,1.1491376394994928,211.68452030606235,2.8474310596785637,1359.2,934.45,934.45,0.22378348349707974,1.120407651559741
Amazon Basics 1.8 liter Electric Rice Cooker | Auto Cut-Off | Cooking Capacity of 750g | Stainless Steel Lid | Non-Stick Coating (White),4799.0,60.4,Amazon,3.3,41.0,rice cooker,Kitchen Appliances,2299.0,1899.0,1,949.5,mid-range,input_device,1.0,2.0,0.8260113092648977,1.0,0.5,1.0,8.0,mid-range,0.7990205371248025,12.254787820124216,0.8260113092648977,0.3311258278145695,1230.0,0.2,0.0,135.29999999999998,rice cooker,Kitchen Appliances,1899.0,1.2844098748731823,2.0,0.44999999999999996,0,1,0,0.38346360606907026,0.00421274354923644,0.7785676671932596,3.3941018766756033,381.6600000000001,1.2844098748731823,2.137440758293839,0.9541181565062482,1519.2,1044.45,1044.45,0.4828421666309496,2.4130420221169038
Enakshi (LABEL) Creations Heater Bottle Pot Electric Heating Mug Water Boiler Drinking Cup For Camping Black|Home & Garden|Kitchen Dining & Bar|Small Kitchen Appliances|Coffee & Tea Makers|Tea Kettles,10999.0,43.3,Enakshi,0.0,0.0,electric kettle,Kitchen Appliances,3142.0,4597.117647058823,17,3118.0,mid-range,input_device,1.0,2.0,1.9847231063017183,1.3565021560824555,0.5,1.0,8.0,premium,0.0,0.0,1.9847231063017183,0.4618937644341802,0.0,0.2,0.0,0.0,electric kettle,Kitchen Appliances,6236.0,4.21778829895164,2.0,0.44999999999999996,0,0,1,-2.10889414947582,0.0012828736369467607,0.23709108402822324,11.145665773011617,6236.0,4.21778829895164,0.0,0.0,4988.8,3429.8,3429.8,0.0,0.0
"NIRLON Induction Base Outer Lid Aluminium Pressure Cooker with Outer Lid, 2, 3 and 5 Litres, Silver",4920.0,25.0,NIRLON,2.9,12.0,pressure cooker,Kitchen Appliances,1338.0,2679.0,3,1844.5,mid-range,input_device,1.0,2.0,2.7571001494768312,1.3770063456513624,0.5,1.0,8.0,premium,0.2103659528327459,7.206229284385201,2.7571001494768312,0.8,360.0,0.2,0.0,34.8,pressure cooker,Kitchen Appliances,3689.0,2.495096381467704,2.0,0.4499999999999999,0,0,1,-0.9039055525106678,0.002168609379235565,0.4007861208999729,6.5933869526362825,2912.96,2.495096381467704,0.28300352399024126,0.28881566812045323,2951.2000000000003,2028.9500000000003,2028.9500000000003,0.05263424551567281,0.2629574410409323
"NAREVAL Suitable for Any Smooth Surface, Such as Kitchen Tile backsplash, Stove, Dishwasher, Glass Door, Window Glass, Kitchen or Bathroom Tile, Glass, Home appliances. Size 60 * 200 CM",799.0,62.6,NAREVAL,3.6,60.0,dishwasher,Kitchen Appliances,449.0,315.6666666666667,3,149.5,mid-range,input_device,1.0,2.0,0.6659242761692651,0.9472016895459344,0.5,1.0,8.0,mid-range,1.0812040133779264,14.739640423999562,0.6659242761692651,0.3194888178913738,1800.0,0.2,0.0,216.0,dishwasher,Kitchen Appliances,299.0,0.2022319918836659,2.0,0.44999999999999996,1,0,0,1.2526925019775774,0.026755852842809364,4.944816053511706,0.5344057193923145,-24.279999999999987,0.2022319918836659,21.672240802675585,7.288481059158312,239.20000000000002,164.45000000000002,475.575,0.6765982561814308,3.38416856187291
"Enakshi® Travel Portable Electric Kettle 304 Stainless Steel for Outdoor Travel Hotel Green|Home & Garden | Kitchen, Dining & Bar | Small Kitchen Appliances | Coffee & Tea Makers | Tea Kettles'",5623.0,32.7,Enakshi®,0.0,0.0,electric kettle,Kitchen Appliances,3142.0,4338.090909090909,22,1893.5,mid-range,input_device,1.0,2.0,1.2052832590706557,0.8729646472055156,0.5,1.0,8.0,mid-range,0.0,0.0,1.2052832590706557,0.6116207951070336,0.0,0.2,0.0,0.0,electric kettle,Kitchen Appliances,3787.0,2.5613797768008117,2.0,0.4499999999999999,0,0,1,-1.2806898884004059,0.002112490097702667,0.39041457618167413,6.768543342269884,3787.0,2.5613797768008117,0.0,0.0,3029.6000000000004,2082.8500000000004,2082.8500000000004,0.0,0.0
Enakshi (LABEL) Creations Pressure Cooker Sealing Ring Sealing Gasket for Kitchen Cookware Attachments 18Cm|Home & Garden|Kitchen Dining & Bar|Small Kitchen Appliances|Cookers & Steamers,1099.0,47.8,Enakshi,0.0,0.0,pressure cooker,Kitchen Appliances,1338.0,613.0,4,287.0,mid-range,input_device,1.0,2.0,0.4289985052316891,0.936378466557912,0.5,1.0,8.0,mid-range,0.0,0.0,0.4289985052316891,0.4184100418410042,0.0,0.2,0.0,0.0,pressure cooker,Kitchen Appliances,574.0,0.388231315522489,2.0,0.4499999999999999,0,1,0,-0.1941156577612445,0.013937282229965157,2.5757839721254356,1.02591599642538,574.0,0.388231315522489,0.0,0.0,459.20000000000005,315.70000000000005,475.575,0.0,0.0
"Dr. Care Electronic Kitchen Digital Weighing Scale with Tare Function (10 Kg-SF 400A) Maximum Weight Capacity 10 Kg, Color White",999.0,59.0,Dr.,3.3,126.0,kitchen weighing scale,Kitchen Appliances,499.0,410.0,1,205.0,mid-range,input_device,1.0,2.0,0.8216432865731463,1.0,0.5,1.0,8.0,mid-range,0.8032682926829267,15.959730292939875,0.8216432865731463,0.3389830508474576,3780.0,0.2,0.0,415.8,kitchen weighing scale,Kitchen Appliances,410.0,0.2773080825160636,2.0,0.44999999999999996,1,0,0,0.959783870545592,0.01951219512195122,3.6060975609756096,0.7327971403038427,80.66000000000007,0.2773080825160636,30.42439024390244,5.755234448319904,328.0,225.50000000000003,475.575,0.473598623013257,2.369641463414634
Kaviraj Eco 5L Pressure Cooker | Aluminium Cooker with Outer Lid | Without Induction Base,1748.0,40.0,Kaviraj,0.0,0.0,pressure cooker,Kitchen Appliances,1338.0,1950.5,2,524.5,mid-range,input_device,1.0,2.0,0.7840059790732437,0.5378108177390413,0.5,1.0,8.0,mid-range,0.0,0.0,0.7840059790732437,0.5,0.0,0.2,0.0,0.0,pressure cooker,Kitchen Appliances,1049.0,0.7095028745350017,2.0,0.44999999999999996,0,1,0,-0.35475143726750086,0.0076263107721639654,1.4094375595805528,1.8748882931188562,1049.0,0.7095028745350017,0.0,0.0,839.2,576.95,576.95,0.0,0.0
"SOLARA Toaster Sandwich Maker Electric, 700 Watts Non Stick Bread Toaster 4 slices with Fixed Plates, Auto Cut Off, Easy Clean, Power Indicators, Compact Storage, Buckle Clip Handle - Black",1999.0,50.0,SOLARA,4.8,138.0,sandwich maker,Kitchen Appliances,1299.0,999.0,1,499.5,mid-range,input_device,1.0,2.0,0.76905311778291,1.0,0.5,1.0,8.0,mid-range,1.2482882882882882,23.650817688754582,0.76905311778291,0.4,4140.0,0.2,0.0,662.4,sandwich maker,Kitchen Appliances,999.0,0.6756848156915793,2.0,0.44999999999999996,0,1,0,1.3478594658193725,0.008008008008008008,1.47997997997998,1.7855227882037534,-248.0399999999999,0.6756848156915793,19.89189189189189,3.5002736689513156,799.2,549.45,549.45,0.6244563723303093,3.1207207207207204
Power Free Hand Blender & Beater in Kitchen Work appliances with high Speed Operation in Multi Colors for Multi Kitchen Work PE_2756,999.0,80.0,Power,0.0,0.0,hand blender,Kitchen Appliances,699.0,216.5555555555556,9,100.0,mid-range,input_device,1.0,2.0,0.2861230329041488,0.9235505387378145,0.5,1.0,8.0,mid-range,0.0,0.0,0.2861230329041488,0.25,0.0,0.2,0.0,0.0,hand blender,Kitchen Appliances,200.0,0.13527223537368954,2.0,0.44999999999999996,1,0,0,-0.06763611768684477,0.04,7.3925,0.3574620196604111,200.0,0.13527223537368954,0.0,0.0,160.0,110.00000000000001,475.575,0.0,0.0
CLUB BOLLYWOOD® Brew Head Gasket Rings Espresso Maker Silicone Gasket for E61 Coffee Machine|Small Kitchen Appliances | Coffee & Tea Makers | Replacement Parts & Accs | 1 Piece Silicone Seal Rings,1122.0,50.0,CLUB,0.0,0.0,coffee maker,Kitchen Appliances,1142.0,781.0,4,280.5,mid-range,input_device,1.0,2.0,0.4912434325744308,0.7183098591549296,0.5,1.0,8.0,budget,0.0,0.0,0.4912434325744308,0.4,0.0,0.2,0.0,0.0,coffee maker,Kitchen Appliances,561.0,0.3794386202231992,2.0,0.44999999999999996,0,1,0,-0.1897193101115996,0.0142602495543672,2.635472370766488,1.002680965147453,561.0,0.3794386202231992,0.0,0.0,448.8,308.55,475.575,0.0,0.0
"The Indus Valley Triply Stainless Steel Outer Lid Pressure Pan 3.5 Litres | Also Use As Deep Fry Pan | Induction friendly | ISI-Certified, 3-Layer Body, 100% Pure & Toxin-free, 5 Years Warranty",349900.0,99.0,Generic,0.0,0.0,pressure cooker,Kitchen Appliances,1338.0,931.5,8,1749.5,mid-range,input_device,1.0,2.0,2.615097159940209,3.7563070316693503,0.5,1.0,8.0,premium,0.0,0.0,2.615097159940209,0.202020202020202,0.0,0.2,0.0,0.0,pressure cooker,Kitchen Appliances,3499.0,2.366587757862699,2.0,0.45,0,0,1,-1.1832938789313494,0.002286367533581023,0.4225492997999428,6.2537980339588914,3499.0,2.366587757862699,0.0,0.0,2799.2000000000003,1924.45,1924.45,0.0,0.0
"PRIME HEVEN Stainless Steel Spice Grinder Mini Masala & Coffee Grinder Compact Electric Mixer for Kitchen High-Speed, Durable & Easy-to-Use Grinding Machine for Spices, Herbs & Dry Ingredients",999.0,40.3,PRIME,3.2,6.0,mixer grinder,Kitchen Appliances,2099.0,596.0,1,298.0,mid-range,input_device,1.0,2.0,0.2839447355883754,1.0,0.5,1.0,8.0,budget,2.2539597315436244,5.733630301529776,0.2839447355883754,0.4962779156327543,180.0,0.2,0.0,19.200000000000003,mixer grinder,Kitchen Appliances,596.0,0.4031112614135949,2.0,0.44999999999999996,0,1,0,2.1584455840710453,0.013422818791946308,2.4807046979865772,1.065236818588025,-747.3600000000001,0.4031112614135949,0.9664429530201343,1.4223443625523111,476.8,327.8,475.575,0.9092550268389196,4.541728859060403
